AVG_CRASHES,CORRIDOR,CORR_ENDMP,CORR_MP,DEPT_ID,PER_100M_VMT,SEC_LNT_MI,SEGMENT_KEY,SIGNED_ROUTE,TOTAL_CRASHES,TYC_AADT
2.8,C000057,289+0.830,280+0.790,N-57,96.24853238282775,9.065,C000057_280+0.790_289+0.830_N-57,MT-200/MT-3/US-87,14,878.75
2.2,C000248,044+0.709,027+0.500,S-248,97.07570539087654,17.209,C000248_027+0.500_044+0.709_S-248,S-248,11,360.6
0.0,C000500,010+0.816,007+0.908,S-500,0.0,2.902,C000500_007+0.908_010+0.816_S-500,S-500,0,38.25
0.0,C000057,277+0.912,275+0.171,N-57,0.0,2.731,C000057_275+0.171_277+0.912_N-57,MT-200/MT-3/US-87,0,880.75
18.2,C000090,208+0.189,201+0.234,I-90,77.48744298641138,6.174,C000090_201+0.234_208+0.189_I-90,I-90,91,10417
0.0,C000057,248+0.603,248+0.593,N-57,0.0,0.01,C000057_248+0.593_248+0.603_N-57,MT-200/MT-3/US-87,0,824.25
1.0,C000057,238+0.930,218+0.054,N-57,27.475854168938145,20.882,C000057_218+0.054_238+0.930_N-57,MT-200/MT-3/US-87,5,477.25
1.0,C000057,212+0.074,199+0.753,N-57,49.917384781408764,12.327,C000057_199+0.753_212+0.074_N-57,MT-200/MT-3/US-87,5,445
1.2,C000057,180+0.075,158+0.402,N-57,29.50967252809298,21.169,C000057_158+0.402_180+0.075_N-57,MT-200/MT-3/US-87,6,526
0.4,C000236,021+0.783,016+0.311,S-236,56.406636705260624,5.493,C000236_016+0.311_021+0.783_S-236,S-236,2,353.5
1.4,C000057,157+0.740,152+0.372,N-57,140.70331110052777,5.337,C000057_152+0.372_157+0.740_N-57,MT-200/MT-3/US-87,7,510.5
2.8,C000057,135+0.783,123+0.969,N-57,113.2913290773626,11.785,C000057_123+0.969_135+0.783_N-57,MT-200/MT-3/US-87,14,574.25
4.2,C000345,003+0.030,001+0.024,S-345,202.9700632552723,2.005,C000345_001+0.024_003+0.030_S-345,S-345,21,2826
7.4,C000057,104+0.655,094+0.079,N-57,166.94610382263988,10.504,C000057_094+0.079_104+0.655_N-57,MT-200/MT-3/US-87,37,1155.5
0.4,C000057,064+0.960,064+0.442,N-57,69.26194720993428,0.517,C000057_064+0.442_064+0.960_N-57,MT-200/MT-3/US-87,2,3058.75
0.6,C000057,061+0.444,060+0.728,N-57,76.84211739814596,0.699,C000057_060+0.728_061+0.444_N-57,MT-200/MT-3/US-87,3,3058.75
2.6,C000057,049+0.860,042+0.717,N-57,41.5732803578257,6.943,C000057_042+0.717_049+0.860_N-57,MT-200/MT-3/US-87,13,2466.5
20.8,C000078,043+0.641,032+0.768,P-78,208.3349026998728,10.779,C000078_032+0.768_043+0.641_P-78,MT-78,104,2536.25
8.2,C000057,042+0.717,036+0.616,N-57,142.29261464800337,6.102,C000057_036+0.616_042+0.717_N-57,MT-200/MT-3/US-87,41,2586
0.4,C000057,032+0.971,032+0.390,N-57,74.21242619754877,0.581,C000057_032+0.390_032+0.971_N-57,MT-200/MT-3/US-87,2,2540.25
0.8,C000057,029+0.359,028+0.289,N-57,77.27136132755524,1.116,C000057_028+0.289_029+0.359_N-57,MT-200/MT-3/US-87,4,2540.25
2.2,C000057,026+0.498,024+0.505,N-57,120.07382679203394,1.975,C000057_024+0.505_026+0.498_N-57,MT-200/MT-3/US-87,11,2540.25
6.4,C000057,010+0.428,007+0.070,N-57,192.1571959004623,3.348,C000057_007+0.070_010+0.428_N-57,MT-200/MT-3/US-87,32,2724
3.0,C000057,007+0.070,005+0.865,N-57,251.72512463796994,1.198,C000057_005+0.865_007+0.070_N-57,MT-200/MT-3/US-87,15,2724
4.6,C000056,034+0.754,029+0.378,P-56,142.34146929615346,5.349,C000056_029+0.378_034+0.754_P-56,MT-56,23,1654.3333333333333
3.8,C000056,029+0.378,016+0.706,P-56,80.3429465856295,12.583,C000056_016+0.706_029+0.378_P-56,MT-56,19,1029.25
0.0,C000056,016+0.706,016+0.537,P-56,0.0,0.169,C000056_016+0.537_016+0.706_P-56,MT-56,0,732.25
2.2,C000056,016+0.537,004+0.660,P-56,69.3428031119752,11.864,C000056_004+0.660_016+0.537_P-56,MT-56,11,732.25
5.0,C000086,021+0.515,015+0.780,P-86,253.08526272225345,5.82,C000086_015+0.780_021+0.515_P-86,MT-86,25,929.5
5.0,C000055,007+0.251,002+0.510,N-55,157.51913140545506,4.678,C000055_002+0.510_007+0.251_N-55,MT-55,25,1858
0.2,C000055,002+0.510,002+0.432,N-55,372.2741971601674,0.078,C000055_002+0.432_002+0.510_N-55,MT-55,1,1886
0.0,C000482,007+0.138,005+0.224,S-482,0.0,1.916,C000482_005+0.224_007+0.138_S-482,S-482,0,276.5
0.8,C000055,002+0.432,002+0.149,N-55,410.42243644513155,0.283,C000055_002+0.149_002+0.432_N-55,MT-55,4,1886
3.6,C000054,029+0.346,014+0.775,P-54,130.98346122263774,14.445,C000054_014+0.775_029+0.346_P-54,MT-59,18,521
2.8,C000276,002+0.258,000+0.000,S-276,345.3271806504665,2.237,C000276_000+0.000_002+0.258_S-276,S-276,14,992.5
1.2,C000053,040+0.518,034+0.232,N-53,28.694378490335776,6.285,C000053_034+0.232_040+0.518_N-53,MT-3,6,1822
2.0,C000053,023+0.451,016+0.288,N-53,32.89504770355229,7.159,C000053_016+0.288_023+0.451_N-53,MT-3,10,2325.5
7.8,C000053,016+0.288,008+0.025,N-53,94.14967567084351,8.268,C000053_008+0.025_016+0.288_N-53,MT-3,39,2743.75
5.4,C000474,003+0.878,003+0.124,U-8135,407.5572189727383,0.754,C000474_003+0.124_003+0.878_U-8135,S-474,27,4811.75
0.0,C000366,047+0.586,045+0.609,S-366,0.0,1.976,C000366_045+0.609_047+0.586_S-366,S-366,0,95.25
0.0,C000344,024+0.972,013+0.994,S-344,0.0,10.982,C000344_013+0.994_024+0.972_S-344,S-344,0,114
7.2,C000090,178+0.883,175+0.649,I-90,65.88443160007473,3.229,C000090_175+0.649_178+0.883_I-90,I-90,36,9267.25
21.6,C000090,016+0.022,010+0.301,I-90,140.40220019458093,5.656,C000090_010+0.301_016+0.022_I-90,I-90,108,7448
0.2,C000447,046+0.149,043+0.722,S-447,214.9752406136178,2.392,C000447_043+0.722_046+0.149_S-447,S-447,1,106.5
11.2,C000057,073+0.377,064+0.960,N-57,160.26158594569628,8.383,C000057_064+0.960_073+0.377_N-57,MT-200/MT-3/US-87,56,2282.75
1.2,C000399,016+0.485,000+0.057,S-399,54.17532880739309,16.437,C000399_000+0.057_016+0.485_S-399,S-399,6,369
0.0,C000494,022+0.779,016+0.938,S-494,0.0,5.829,C000494_016+0.938_022+0.779_S-494,S-494,0,41.25
2.4,C000052,051+0.163,051+0.032,P-52,318.6152158567507,0.131,C000052_051+0.032_051+0.163_P-52,MT-35,12,15745
4.2,C000052,051+0.032,050+0.790,P-52,296.37118865797555,0.244,C000052_050+0.790_051+0.032_P-52,MT-35,21,15903.5
0.0,C000366,012+0.564,012+0.541,S-366,0.0,0.024,C000366_012+0.541_012+0.564_S-366,S-366,0,83.75
17.4,C000052,049+0.782,046+0.475,P-52,123.85171594774106,2.997,C000052_046+0.475_049+0.782_P-52,MT-35,87,12836
15.8,C000090,437+0.234,434+0.157,I-90,63.323892533119846,3.077,C000090_434+0.157_437+0.234_I-90,I-90,79,22204
5.8,C000052,046+0.475,045+0.018,P-52,115.45659043202647,1.454,C000052_045+0.018_046+0.475_P-52,MT-35,29,9460.5
16.0,C000052,037+0.634,033+0.904,P-52,149.12724225909332,3.722,C000052_033+0.904_037+0.634_P-52,MT-35,80,7893.25
0.4,C000060,074+0.462,074+0.435,N-60,995.7365151336915,0.027,C000060_074+0.435_074+0.462_N-60,MT-200/MT-3/US-87/US-89,2,4074
0.2,C000393,000+0.082,000+0.000,S-393,261.88017241656314,0.082,C000393_000+0.000_000+0.082_S-393,S-393,1,2550.25
10.0,C000052,030+0.699,028+0.251,P-52,234.52095503246193,2.435,C000052_028+0.251_030+0.699_P-52,MT-35,50,4795
5.4,C000052,028+0.251,026+0.012,P-52,137.1759803257047,2.248,C000052_026+0.012_028+0.251_P-52,MT-35,27,4795
1.4,C000051,071+0.043,069+0.757,P-51,204.45636122564787,1.205,C000051_069+0.757_071+0.043_P-51,MT-200,7,1556
2.8,C000051,057+0.417,043+0.247,P-51,121.11755262703002,14.13,C000051_043+0.247_057+0.417_P-51,MT-200,14,448
0.8,C000051,043+0.247,032+0.576,P-51,68.46595342903264,10.612,C000051_032+0.576_043+0.247_P-51,MT-200,4,301.5
0.2,C000051,032+0.576,027+0.797,P-51,37.794459934919594,4.806,C000051_027+0.797_032+0.576_P-51,MT-200,1,301.5
0.4,C000297,036+0.204,030+0.673,S-297,173.59644085563662,5.646,C000297_030+0.673_036+0.204_S-297,S-297,2,111.75
0.6,C000451,028+0.555,024+0.028,S-451,95.21944673616493,4.47,C000451_024+0.028_028+0.555_S-451,S-451,3,386
11.6,C000203,005+0.634,001+0.249,S-203,163.35599408199596,4.211,C000203_001+0.249_005+0.634_S-203,S-203,58,4617.5
4.4,C000051,069+0.757,057+0.417,P-51,159.6681263505489,12.493,C000051_057+0.417_069+0.757_P-51,MT-200,22,604
3.4,C000050,081+0.082,080+0.078,N-50,51.273944565937164,1.019,C000050_080+0.078_081+0.082_N-50,US-191/US-20/US-287,17,17818.75
15.2,C000050,080+0.078,076+0.766,N-50,90.78464341545978,3.294,C000050_076+0.766_080+0.078_N-50,US-191/US-20/US-287,76,13918
0.8,C000086,033+0.985,030+0.966,P-86,186.2535798683065,3.008,C000086_030+0.966_033+0.985_P-86,MT-86,4,391
0.2,C000050,076+0.377,076+0.291,N-50,43.7225210677427,0.086,C000050_076+0.291_076+0.377_N-50,US-191/US-20/US-287,1,14564.5
13.4,C000424,013+0.407,005+0.694,S-424,126.81349766907533,7.707,C000424_005+0.694_013+0.407_S-424,S-424,67,3754.25
64.2,C000050,068+0.641,047+0.954,N-50,104.05009407151665,20.708,C000050_047+0.954_068+0.641_N-50,US-191/US-20/US-287,321,8158.75
0.6,C000280,004+0.617,004+0.332,S-280,224.34174721372938,0.285,C000280_004+0.332_004+0.617_S-280,S-280,3,2569.6
6.0,C000049,022+0.252,013+0.633,N-49,78.0912649904176,8.561,C000049_013+0.633_022+0.252_N-49,MT-41,30,2457.5
5.0,C000090,549+0.507,543+0.732,I-90,53.85070914226104,5.798,C000090_543+0.732_549+0.507_I-90,I-90,25,4385
4.6,C000049,013+0.633,007+0.425,N-49,81.75894268308714,6.269,C000049_007+0.425_013+0.633_N-49,MT-41,23,2457.5
0.0,C000217,012+0.916,000+0.000,S-217,0.0,12.867,C000217_000+0.000_012+0.916_S-217,S-217,0,29.25
8.2,C000052,045+0.018,041+0.430,P-52,65.20702099478059,3.591,C000052_041+0.430_045+0.018_P-52,MT-35,41,9589
1.0,C000049,007+0.425,003+0.518,N-49,30.244589086799074,3.91,C000049_003+0.518_007+0.425_N-49,MT-41,5,2315.5
0.0,C000048,029+0.767,029+0.706,P-48,0.0,0.06,C000048_029+0.706_029+0.767_P-48,BR I-90/MT-47,0,331
0.6,C000384,025+0.754,015+0.538,S-384,55.11601498138165,10.191,C000384_015+0.538_025+0.754_S-384,S-384,3,292.5
0.0,C000119,000+0.250,000+0.000,P-119,0.0,0.25,C000119_000+0.000_000+0.250_P-119,MT-1,0,4418.75
0.2,C000048,022+0.692,021+0.848,P-48,171.95238289798124,0.842,C000048_021+0.848_022+0.692_P-48,BR I-90/MT-47,1,378.25
0.4,C000330,024+0.200,017+0.188,S-330,226.72240115437523,7.157,C000330_017+0.188_024+0.200_S-330,S-330,2,67.5
1.6,C000048,021+0.848,012+0.876,P-48,134.4329429694809,8.973,C000048_012+0.876_021+0.848_P-48,BR I-90/MT-47,8,363.2
7.4,C000205,025+0.498,021+0.140,P-205,70.89599588980425,4.32,C000205_021+0.140_025+0.498_P-205,S-205,37,6616
1.4,C000048,000+1.147,000+0.587,P-48,233.19925309077624,0.56,C000048_000+0.587_000+1.147_P-48,BR I-90/MT-47,7,2935.5
0.0,C000048,000+0.587,000+0.144,P-48,0.0,0.443,C000048_000+0.144_000+0.587_P-48,BR I-90/MT-47,0,2055
0.0,C000048,000+0.144,000+0.045,P-48,0.0,0.099,C000048_000+0.045_000+0.144_P-48,BR I-90/MT-47,0,2055
1.2,C000047,000+0.268,000+0.000,P-47,775.6262391388638,0.268,C000047_000+0.000_000+0.268_P-47,MT-48,6,1580.75
4.0,C000078,012+0.876,002+0.558,P-78,126.52976715413249,10.208,C000078_002+0.558_012+0.876_P-78,MT-78,20,848
2.6,C000087,006+0.685,000+0.000,P-87,143.9105728444324,6.683,C000087_000+0.000_006+0.685_P-87,US-287,13,740.25
0.0,C000046,077+0.877,077+0.810,P-46,0.0,0.067,C000046_077+0.810_077+0.877_P-46,MT-43,0,708.6666666666666
14.0,C000090,037+0.029,033+0.158,I-90,145.10832647351825,3.712,C000090_033+0.158_037+0.029_I-90,I-90,70,7117
0.4,C000046,077+0.810,077+0.172,P-46,255.27968486948248,0.638,C000046_077+0.172_077+0.810_P-46,MT-43,2,672.5
0.6,C000331,010+0.083,005+0.984,S-331,224.32622720354505,4.13,C000331_005+0.984_010+0.083_S-331,S-331,3,177.33333333333334
0.4,C000046,064+0.904,057+1.057,P-46,31.89181935136296,6.886,C000046_057+1.057_064+0.904_P-46,MT-43,2,498.75
0.0,C000046,057+1.057,057+1.015,P-46,0.0,0.042,C000046_057+1.015_057+1.057_P-46,MT-43,0,412.25
0.0,C000046,057+1.015,056+0.980,P-46,0.0,1.038,C000046_056+0.980_057+1.015_P-46,MT-43,0,412.25
2.2,C000046,054+0.468,042+0.102,P-46,112.99886066073768,12.362,C000046_042+0.102_054+0.468_P-46,MT-43,11,431.25
5.2,C000060,061+0.804,053+0.345,P-60,262.47772065130783,8.378,C000060_053+0.345_061+0.804_P-60,US-89,26,647.5
0.0,C000565,002+0.838,002+0.131,S-565,0.0,0.707,C000565_002+0.131_002+0.838_S-565,S-565,0,468
1.4,C000057,303+0.907,296+0.810,N-57,69.0709954769118,7.086,C000057_296+0.810_303+0.907_N-57,MT-200/MT-3/US-87,7,783.25
4.6,C000050,076+0.291,075+0.768,N-50,161.65074144298137,0.535,C000050_075+0.768_076+0.291_N-50,US-191/US-20/US-287,23,14564.5
0.0,C000046,042+0.102,041+0.939,P-46,0.0,0.151,C000046_041+0.939_042+0.102_P-46,MT-43,0,335
0.6,C000046,026+0.189,025+0.093,P-46,343.8966674150087,0.934,C000046_025+0.093_026+0.189_P-46,MT-43,3,511.5
0.0,C000046,000+0.040,000+0.000,P-46,0.0,0.04,C000046_000+0.000_000+0.040_P-46,MT-43,0,385
1.6,C000284,042+0.569,038+0.209,S-284,129.24349386714414,4.333,C000284_038+0.209_042+0.569_S-284,S-284,8,782.3333333333334
1.6,C000045,042+0.521,031+0.316,P-45,55.75796267137172,11.185,C000045_031+0.316_042+0.521_P-45,US-191,8,702.5
1.6,C000045,031+0.316,028+0.269,P-45,227.793415325916,3.042,C000045_028+0.269_031+0.316_P-45,US-191,8,632.25
0.0,C000251,052+0.131,044+0.610,S-251,0.0,7.513,C000251_044+0.610_052+0.131_S-251,S-251,0,182.33333333333334
5.4,C000045,028+0.269,016+0.209,P-45,194.76166279125155,12.008,C000045_016+0.209_028+0.269_P-45,US-191,27,632.25
0.2,C000360,015+0.794,005+0.649,S-360,25.878850364824817,10.135,C000360_005+0.649_015+0.794_S-360,S-360,1,208.8
6.4,C000045,016+0.209,001+0.429,P-45,88.11024180527313,14.763,C000045_001+0.429_016+0.209_P-45,US-191,32,1347.25
1.8,C000253,035+0.232,015+0.070,S-253,71.71054242633866,20.156,C000253_015+0.070_035+0.232_S-253,S-253,9,341
0.0,C000083,082+0.648,082+0.644,P-83,0.0,0.004,C000083_082+0.644_082+0.648_P-83,MT-83,0,2657.5
0.0,C000044,028+0.440,028+0.360,P-44,0.0,0.08,C000044_028+0.360_028+0.440_P-44,MT-44,0,1114
4.6,C000044,027+0.869,019+0.887,P-44,121.86516569190903,7.986,C000044_019+0.887_027+0.869_P-44,MT-44,23,1294.25
0.2,C000068,000+0.031,000+0.000,P-68,2944.3286341848334,0.031,C000068_000+0.000_000+0.031_P-68,MT-68,1,600
2.0,C000044,008+0.525,000+0.000,P-44,79.95335844080132,8.522,C000044_000+0.000_008+0.525_P-44,MT-44,10,803.75
0.4,C000054,014+0.775,008+0.159,P-54,29.57286637461884,6.734,C000054_008+0.159_014+0.775_P-54,MT-59,2,550
0.6,C000043,042+0.849,035+0.487,N-43,64.0919159428626,7.345,C000043_035+0.487_042+0.849_N-43,US-191,3,349
2.0,C000043,035+0.487,024+0.803,N-43,138.1968403220859,10.667,C000043_024+0.803_035+0.487_N-43,US-191,10,371.5
3.0,C000043,024+0.803,014+0.852,N-43,179.4818089588583,9.966,C000043_014+0.852_024+0.803_N-43,US-191,15,459.25
2.6,C000043,009+0.485,004+0.919,N-43,114.07781670632376,4.562,C000043_004+0.919_009+0.485_N-43,US-191,13,1368
1.6,C000058,012+0.221,002+0.547,P-58,74.79511071466796,9.65,C000058_002+0.547_012+0.221_P-58,US-89,8,607
18.4,C000052,033+0.562,030+0.699,P-52,178.5835962531445,2.898,C000052_030+0.699_033+0.562_P-52,MT-35,92,9735.25
1.0,C000043,002+0.757,001+0.852,N-43,154.43241063859674,0.891,C000043_001+0.852_002+0.757_N-43,US-191,5,1990
1.0,C000043,001+0.852,001+0.342,N-43,186.319988744961,0.511,C000043_001+0.342_001+0.852_N-43,US-191,5,2876
47.0,C000050,084+0.842,081+0.900,N-50,197.66615905551564,2.931,C000050_081+0.900_084+0.842_N-50,US-191/US-20/US-287,235,22213.6
0.0,C000509,024+0.822,010+0.784,S-509,0.0,14.038,C000509_010+0.784_024+0.822_S-509,S-509,0,50
0.4,C000043,001+0.342,000+0.584,N-43,47.90415811254091,0.795,C000043_000+0.584_001+0.342_N-43,US-191,2,2876
1.8,C000047,001+0.724,000+0.268,P-47,205.94567247940765,1.514,C000047_000+0.268_001+0.724_P-47,MT-48,9,1580.75
0.4,C000358,027+0.839,025+0.349,S-358,97.13527626555079,2.491,C000358_025+0.349_027+0.839_S-358,S-358,2,452.6666666666667
2.6,C000044,011+0.522,008+0.525,P-44,242.93055579703923,3.005,C000044_008+0.525_011+0.522_P-44,MT-44,13,975.25
0.8,C000042,055+0.103,044+0.211,P-42,103.17547918355264,10.888,C000042_044+0.211_055+0.103_P-42,MT-24,4,195
0.6,C000042,044+0.211,027+0.251,P-42,54.251983259587924,16.956,C000042_027+0.251_044+0.211_P-42,MT-24,3,178.6
0.2,C000310,000+1.042,000+0.000,S-310,255.13162046399705,1.042,C000310_000+0.000_000+1.042_S-310,S-310,1,206
1.4,C000042,027+0.251,005+0.168,P-42,104.88696774109546,22.084,C000042_005+0.168_027+0.251_P-42,MT-24,7,165.5
0.0,C000042,005+0.168,001+1.001,P-42,0.0,3.158,C000042_001+1.001_005+0.168_P-42,MT-24,0,219.75
3.4,C000041,032+0.770,027+0.622,P-41,124.5837777515574,4.993,C000041_027+0.622_032+0.770_P-41,MT-141,17,1496.6666666666667
11.0,C000041,027+0.622,013+0.558,P-41,163.62592912161304,13.935,C000041_013+0.558_027+0.622_P-41,MT-141,55,1321
4.6,C000039,051+0.171,040+0.097,P-39,132.86166515637123,11.043,C000039_040+0.097_051+0.171_P-39,MT-39,23,858.5
2.4,C000039,021+0.823,018+0.271,P-39,207.8821007641691,3.554,C000039_018+0.271_021+0.823_P-39,MT-39,12,889.5
11.8,C000083,078+0.913,068+0.213,P-83,238.21429079165318,10.974,C000083_068+0.213_078+0.913_P-83,MT-83,59,1236
3.8,C000039,010+0.167,003+0.694,P-39,222.57473113528917,6.475,C000039_003+0.694_010+0.167_P-39,MT-39,19,722
1.2,C000038,004+0.498,004+0.445,N-38,496.8416836857255,0.053,C000038_004+0.445_004+0.498_N-38,MT-40,6,12478.333333333334
22.6,C000038,004+0.135,001+0.067,N-38,160.9486823307709,3.088,C000038_001+0.067_004+0.135_N-38,MT-40,113,12451.25
0.0,C000363,002+0.060,000+0.000,S-363,0.0,2.06,C000363_000+0.000_002+0.060_S-363,S-363,0,88
1.2,C000347,004+0.014,003+0.726,U-602,603.9848309934479,0.288,C000347_003+0.726_004+0.014_U-602,S-347,6,1889
2.4,C000037,103+0.522,094+0.021,N-37,34.091012429290515,9.465,C000037_094+0.021_103+0.522_N-37,US-212,12,2036.6666666666667
2.4,C000037,094+0.021,084+0.856,N-37,34.852121709014106,9.188,C000037_084+0.856_094+0.021_N-37,US-212,12,2052.25
6.2,C000037,084+0.856,067+0.584,N-37,67.75711610540895,17.253,C000037_067+0.584_084+0.856_N-37,US-212,31,1452.25
0.0,C000379,014+0.018,005+1.001,S-379,0.0,7.958,C000379_005+1.001_014+0.018_S-379,S-379,0,57
1.0,C000037,067+0.584,066+0.214,N-37,93.34624084079333,1.362,C000037_066+0.214_067+0.584_N-37,US-212,5,2153.75
0.4,C000037,066+0.214,064+0.329,N-37,25.676082237961545,1.879,C000037_064+0.329_066+0.214_N-37,US-212,2,2270.25
3.2,C000037,053+0.379,050+0.697,N-37,156.98843422483787,2.686,C000037_050+0.697_053+0.379_N-37,US-212,16,2078
2.4,C000037,046+0.347,042+0.366,N-37,58.00987505583669,3.996,C000037_042+0.366_046+0.347_N-37,US-212,12,2835
0.8,C000037,042+0.366,042+0.100,N-37,234.28919066872544,0.266,C000037_042+0.100_042+0.366_N-37,US-212,4,3515
0.6,C000037,041+0.913,041+0.221,N-37,61.66711875516617,0.692,C000037_041+0.221_041+0.913_N-37,US-212,3,3850
0.2,C000037,041+0.221,040+0.684,N-37,26.321417623100714,0.537,C000037_040+0.684_041+0.221_N-37,US-212,1,3874.5
0.8,C000037,040+0.684,039+0.516,N-37,50.61629816868428,1.117,C000037_039+0.516_040+0.684_N-37,US-212,4,3874.5
2.6,C000441,007+0.826,004+0.380,S-441,313.41996041377314,3.65,C000441_004+0.380_007+0.826_S-441,S-441,13,622.3333333333334
1.2,C000037,017+0.130,012+0.743,N-37,34.04934064500986,4.395,C000037_012+0.743_017+0.130_N-37,US-212,6,2195.75
0.2,C000037,000+0.549,000+0.243,N-37,81.50700007343049,0.306,C000037_000+0.243_000+0.549_N-37,US-212,1,2195.75
0.0,C000037,000+0.243,000+0.144,N-37,0.0,0.099,C000037_000+0.144_000+0.243_N-37,US-212,0,2195.75
6.2,C000036,045+0.767,040+0.243,P-36,170.49438559260335,5.552,C000036_040+0.243_045+0.767_P-36,MT-28,31,1793.5
0.2,C000215,018+0.313,015+0.187,S-215,69.77464315534523,3.127,C000215_015+0.187_018+0.313_S-215,S-215,1,251
5.2,C000036,040+0.243,033+0.425,P-36,125.176854132382,6.791,C000036_033+0.425_040+0.243_P-36,MT-28,26,1675
1.8,C000036,033+0.425,031+0.674,P-36,150.13697251235155,1.749,C000036_031+0.674_033+0.425_P-36,MT-28,9,1877
0.0,C000036,031+0.674,031+0.178,P-36,0.0,0.496,C000036_031+0.178_031+0.674_P-36,MT-28,0,1877
5.0,C000036,031+0.178,025+0.490,P-36,128.32784273795002,5.684,C000036_025+0.490_031+0.178_P-36,MT-28,25,1877
2.0,C000056,004+0.660,000+0.000,P-56,148.7101895853549,4.641,C000056_000+0.000_004+0.660_P-56,MT-56,10,793.5
7.6,C000036,025+0.490,018+0.982,P-36,145.7375451241643,6.501,C000036_018+0.982_025+0.490_P-36,MT-28,38,2196.5
0.0,C000552,033+0.041,028+0.791,S-552,0.0,4.241,C000552_028+0.791_033+0.041_S-552,S-552,0,123.33333333333333
8.6,C000036,018+0.982,016+0.329,P-36,418.51650562697637,2.629,C000036_016+0.329_018+0.982_P-36,MT-28,43,2140.25
36.8,C000090,408+0.636,400+0.427,I-90,104.58768888451064,8.22,C000090_400+0.427_408+0.636_I-90,I-90,184,11721
0.4,C000089,000+0.422,000+0.053,P-89,174.24515793114574,0.369,C000089_000+0.053_000+0.422_P-89,BR I-15/MT-41,2,1703.5
0.4,C000201,029+0.791,020+0.254,S-201,300.9146623139722,9.516,C000201_020+0.254_029+0.791_S-201,S-201,2,38.25
2.8,C000035,021+0.525,017+0.951,P-35,107.00231332754518,3.539,C000035_017+0.951_021+0.525_P-35,MT-135,14,2024.6666666666667
12.8,C000035,017+0.951,007+0.678,P-35,186.45528110446148,10.237,C000035_007+0.678_017+0.951_P-35,MT-135,64,1836.25
1.2,C000222,003+0.530,002+0.457,S-222,513.644834196128,1.094,C000222_002+0.457_003+0.530_S-222,S-222,6,584.75
0.0,C000035,000+0.049,000+0.000,P-35,0.0,0.049,C000035_000+0.000_000+0.049_P-35,MT-135,0,2437.75
0.4,C000034,007+0.220,003+0.197,N-34,65.94643389062084,4.028,C000034_003+0.197_007+0.220_N-34,MT-16,2,412.3333333333333
2.2,C000078,019+0.921,012+0.876,P-78,161.90265867358102,7.037,C000078_012+0.876_019+0.921_P-78,MT-78,11,528.75
0.0,C000543,024+0.196,007+0.209,S-543,0.0,16.955,C000543_007+0.209_024+0.196_S-543,S-543,0,49
0.8,C000091,003+0.971,002+0.481,P-91,67.35616708553815,1.454,C000091_002+0.481_003+0.971_P-91,BR I-90/US-191,4,2236.75
4.2,C000035,007+0.678,003+0.361,P-35,144.777208181612,4.326,C000035_003+0.361_007+0.678_P-35,MT-135,21,1836.25
3.6,C000033,061+0.465,053+0.850,P-33,215.0238212324596,7.628,C000033_053+0.850_061+0.465_P-33,MT-37,18,601
1.4,C000359,001+0.163,001+0.043,S-359,2817.104557399069,0.12,C000359_001+0.043_001+0.163_S-359,MT-2/S-359,7,1134
2.6,C000033,053+0.850,029+0.490,P-33,85.4216646740298,24.658,C000033_029+0.490_053+0.850_P-33,MT-37,13,338
4.4,C000039,018+0.271,010+0.167,P-39,198.82273954281965,8.104,C000039_010+0.167_018+0.271_P-39,MT-39,22,747.75
1.4,C000033,029+0.490,016+0.478,P-33,65.74705012822899,13.088,C000033_016+0.478_029+0.490_P-33,MT-37,7,445.5
1.8,C000057,054+0.879,049+0.860,N-57,39.87030464914137,5.012,C000057_049+0.860_054+0.879_N-57,MT-200/MT-3/US-87,9,2466.5
1.4,C000053,031+0.575,023+0.451,N-53,22.29816352369815,8.12,C000053_023+0.451_031+0.575_N-53,MT-3,7,2117.25
0.4,C000033,016+0.478,014+0.022,P-33,85.52897478260866,2.483,C000033_014+0.022_016+0.478_P-33,MT-37,2,515.75
8.0,C000540,031+0.764,024+0.759,S-540,249.8926264174102,7.011,C000540_024+0.759_031+0.764_S-540,S-540,40,1250.3333333333333
0.2,C000243,017+0.650,012+0.448,S-243,201.3586270643916,5.06,C000243_012+0.448_017+0.650_S-243,S-243,1,53.75
